IN : ,	2502	0.092351986
IN : .	1797	0.066329544
DT : IN	1456	0.053742802
NNP : NNP	1183	0.043666027
DT : .	1166	0.043038535
DT : NN	1125	0.041525173
, : ,	1030	0.038018603
IN : IN	991	0.036579064
IN : CC	984	0.036320685
DT : ,	931	0.034364388
CC : .	576	0.021260889
DT : CC	479	0.017680496
NN : ,	406	0.014985974
JJ : NN	396	0.014616861
DT : NNP	394	0.014543039
IN : NNP	371	0.013694079
, : .	350	0.012918943
NNP : ,	325	0.011996161
NN : .	322	0.011885427
CC : ,	314	0.011590137
JJ : .	292	0.010778089
JJ : ,	276	0.010187509
JJ : IN	262	0.009670752
, : CC	251	0.009264728
IN : NN	246	0.009080171
JJ : NNP	242	0.008932526
CC : IN	233	0.008600325
NNP : NN	223	0.008231212
NNP : .	211	0.007788277
NNP : IN	200	0.007382253
IN : POS	191	0.007050052
VBD : IN	168	0.006201093
NNP : VBD	156	0.005758157
( : :	153	0.005647424
NN : IN	149	0.005499779
DT : VBD	146	0.005389045
DT : JJ	141	0.005204488
CC : NNP	133	0.004909198
NN : NNP	130	0.004798464
JJ : CC	122	0.004503174
IN : VBD	114	0.004207884
NONE : VBZ	113	0.004170973
NN : CC	108	0.003986417
NNP : CC	103	0.00380186
IN : TO	98	0.003617304
CC : NN	95	0.00350657
DT : VBN	92	0.003395836
TO : ,	91	0.003358925
VBD : ,	89	0.003285103
CC : NNS	85	0.003137458
NN : VBD	83	0.003063635
: : :	78	0.002879079
TO : .	74	0.002731434
CC : VBP	70	0.002583789
NN : NN	70	0.002583789
IN : :	68	0.002509966
NNP : :	67	0.002473055
VBG : ,	66	0.002436144
NNS : CC	62	0.002288498
DT : TO	59	0.002177765
CC : VBD	58	0.002140853
CC : CC	58	0.002140853
TO : IN	58	0.002140853
DT : NNS	57	0.002103942
DT : WDT	57	0.002103942
CD : ,	56	0.002067031
DT : VBZ	55	0.00203012
VBP : ,	54	0.001993208
( : )	54	0.001993208
JJ : VBD	54	0.001993208
CD : IN	53	0.001956297
VBD : .	52	0.001919386
( : NNP	52	0.001919386
VBZ : ,	52	0.001919386
CD : NN	51	0.001882475
DT : :	49	0.001808652
, : NNP	48	0.001771741
NNP : VBZ	45	0.001661007
NN : VBZ	45	0.001661007
, : IN	44	0.001624096
VBD : CC	44	0.001624096
NONE : NNP	44	0.001624096
IN : )	42	0.001550273
VBZ : .	41	0.001513362
VBG : IN	40	0.001476451
VBD : NNP	39	0.001439539
IN : WDT	39	0.001439539
DT : WP	39	0.001439539
IN : NNS	38	0.001402628
CD : NNP	38	0.001402628
VBG : CC	37	0.001365717
NONE : VBD	36	0.001328806
CD : .	34	0.001254983
CD : VBD	33	0.001218072
IN : VBZ	33	0.001218072
DT : POS	32	0.00118116
TO : CC	32	0.00118116
DT : VBP	31	0.001144249
JJ : :	31	0.001144249
( : ,	31	0.001144249
CC : TO	30	0.001107338
NNP : POS	29	0.001070427
VBN : IN	29	0.001070427
VBN : .	29	0.001070427
JJ : NNS	29	0.001070427
IN : RB	28	0.001033515
IN : JJ	28	0.001033515
DT : VBG	27	0.000996604
DT : RB	26	0.000959693
VBG : .	26	0.000959693
CD : CC	26	0.000959693
CC : :	26	0.000959693
IN : VBP	26	0.000959693
NNP : )	26	0.000959693
JJ : VBN	26	0.000959693
RB : .	25	0.000922782
VBP : NNP	25	0.000922782
JJ : TO	24	0.00088587
NNS : ,	24	0.00088587
IN : VBN	24	0.00088587
JJ : WP	24	0.00088587
IN : WP	23	0.000848959
WRB : VBD	23	0.000848959
VBD : NN	23	0.000848959
CD : NNS	22	0.000812048
JJ : JJ	22	0.000812048
PRP$ : NN	22	0.000812048
NN : TO	21	0.000775137
VBD : POS	21	0.000775137
, : )	21	0.000775137
RB : ,	21	0.000775137
IN : VBG	20	0.000738225
. : VBZ	20	0.000738225
TO : NNP	19	0.000701314
RB : IN	19	0.000701314
, : :	19	0.000701314
VBZ : IN	19	0.000701314
CC : POS	18	0.000664403
IN : (	18	0.000664403
: : ,	18	0.000664403
VBZ : CC	17	0.000627492
VB : IN	17	0.000627492
DT : (	17	0.000627492
IN : DT	17	0.000627492
VBN : ,	17	0.000627492
JJ : VBZ	17	0.000627492
TO : POS	16	0.00059058
NONE : CC	15	0.000553669
VB : ,	15	0.000553669
VB : .	15	0.000553669
POS : .	15	0.000553669
. : VBD	15	0.000553669
DT : CD	14	0.000516758
PRP$ : .	14	0.000516758
JJ : )	14	0.000516758
( : NN	14	0.000516758
NN : RB	14	0.000516758
: : NN	14	0.000516758
JJ : VBP	14	0.000516758
, : VBD	13	0.000479846
VB : NNP	13	0.000479846
( : IN	13	0.000479846
VBZ : NNP	13	0.000479846
VBN : CC	13	0.000479846
JJ : WDT	12	0.000442935
CD : JJ	12	0.000442935
IN : PRP	12	0.000442935
NN : :	12	0.000442935
, : NN	12	0.000442935
DT : )	12	0.000442935
NONE : ,	12	0.000442935
VBZ : POS	12	0.000442935
PRP$ : ,	11	0.000406024
RB : NN	11	0.000406024
DT : PRP	11	0.000406024
DT : WRB	11	0.000406024
NNP : VBP	11	0.000406024
PRP$ : IN	11	0.000406024
JJ : POS	11	0.000406024
NNP : WP	10	0.000369113
POS : IN	10	0.000369113
DT : MD	10	0.000369113
NN : WDT	10	0.000369113
VBP : CC	10	0.000369113
VBG : NN	10	0.000369113
VBN : NN	10	0.000369113
DT : DT	10	0.000369113
CC : )	10	0.000369113
( : CC	10	0.000369113
VB : NN	10	0.000369113
NNP : VBG	10	0.000369113
JJ : VBG	10	0.000369113
RB : CC	10	0.000369113
NNP : (	10	0.000369113
IN : CD	10	0.000369113
NONE : IN	10	0.000369113
. : ,	9	0.000332201
JJS : IN	9	0.000332201
RB : NNP	9	0.000332201
CD : :	9	0.000332201
NNP : TO	9	0.000332201
NNP : NNS	9	0.000332201
VBZ : NN	9	0.000332201
IN : WRB	9	0.000332201
VBD : TO	9	0.000332201
( : VBZ	9	0.000332201
VBP : IN	9	0.000332201
CC : WDT	9	0.000332201
, : VBZ	8	0.00029529
VBG : NNS	8	0.00029529
POS : NN	8	0.00029529
NNP : MD	8	0.00029529
NNP : JJ	8	0.00029529
NNP : CD	8	0.00029529
VB : POS	8	0.00029529
NN : POS	8	0.00029529
WRB : ,	8	0.00029529
VBP : NN	8	0.00029529
VBP : .	7	0.000258379
NNS : NNP	7	0.000258379
CC : VBZ	7	0.000258379
CC : (	7	0.000258379
NN : VBP	7	0.000258379
NONE : NNS	7	0.000258379
TO : JJ	7	0.000258379
POS : ,	7	0.000258379
NNS : NN	7	0.000258379
VBG : POS	7	0.000258379
IN : FW	6	0.000221468
NNP : WDT	6	0.000221468
IN : MD	6	0.000221468
CD : VBZ	6	0.000221468
VBD : NNS	6	0.000221468
VBD : VBD	6	0.000221468
VBD : CD	6	0.000221468
CC : WP	6	0.000221468
VBD : DT	6	0.000221468
NNP : VBN	6	0.000221468
NNS : .	6	0.000221468
, : POS	6	0.000221468
: : CC	6	0.000221468
CC : JJ	6	0.000221468
. : CC	6	0.000221468
JJR : IN	6	0.000221468
TO : NN	6	0.000221468
JJ : MD	5	0.000184556
NNS : IN	5	0.000184556
CD : )	5	0.000184556
CC : DT	5	0.000184556
CD : VBN	5	0.000184556
NN : JJ	5	0.000184556
VBD : :	5	0.000184556
TO : :	5	0.000184556
( : VBP	5	0.000184556
DT : VB	5	0.000184556
CD : CD	5	0.000184556
CC : VBG	5	0.000184556
JJ : RB	5	0.000184556
PRP$ : CC	5	0.000184556
VBD : RB	5	0.000184556
( : CD	5	0.000184556
: : JJ	5	0.000184556
JJS : NN	5	0.000184556
: : VBZ	4	0.000147645
VB : CC	4	0.000147645
, : VBP	4	0.000147645
VBN : NNP	4	0.000147645
TO : NNS	4	0.000147645
IN : WP$	4	0.000147645
POS : VBD	4	0.000147645
NNPS : IN	4	0.000147645
WDT : VBD	4	0.000147645
PRP$ : NNS	4	0.000147645
PRP$ : NNP	4	0.000147645
VB : NNS	4	0.000147645
VB : JJ	4	0.000147645
WP : VBD	4	0.000147645
PRP : IN	4	0.000147645
NONE : NN	4	0.000147645
VBZ : :	4	0.000147645
NNS : :	4	0.000147645
NN : MD	4	0.000147645
NN : VBG	4	0.000147645
NN : VBN	4	0.000147645
CC : NNPS	4	0.000147645
RB : )	4	0.000147645
VBP : NNS	4	0.000147645
. : NNP	3	0.000110734
, : VBG	3	0.000110734
NN : WRB	3	0.000110734
VBP : :	3	0.000110734
JJR : NN	3	0.000110734
JJR : .	3	0.000110734
CC : PRP	3	0.000110734
NONE : VBP	3	0.000110734
NNS : VBD	3	0.000110734
TO : TO	3	0.000110734
NONE : RB	3	0.000110734
. : RB	3	0.000110734
CC : VB	3	0.000110734
VBG : NNP	3	0.000110734
, : JJ	3	0.000110734
, : TO	3	0.000110734
NN : (	3	0.000110734
WRB : NNP	3	0.000110734
RBR : NN	3	0.000110734
WDT : CC	3	0.000110734
RB : JJ	3	0.000110734
WRB : VBZ	3	0.000110734
: : NNP	3	0.000110734
VBD : VBN	3	0.000110734
CD : WDT	3	0.000110734
JJ : (	3	0.000110734
PRP : CC	3	0.000110734
TO : )	3	0.000110734
NNS : TO	3	0.000110734
NN : DT	3	0.000110734
NN : )	3	0.000110734
VBG : JJ	3	0.000110734
$ : NNP	3	0.000110734
TO : DT	3	0.000110734
NNP : VB	3	0.000110734
WDT : VBZ	3	0.000110734
, : RB	3	0.000110734
NONE : :	3	0.000110734
NNP : RB	3	0.000110734
VBP : JJ	3	0.000110734
. : NN	3	0.000110734
TO : WRB	3	0.000110734
JJS : .	3	0.000110734
VBD : JJ	3	0.000110734
CD : WP	3	0.000110734
POS : TO	3	0.000110734
VBN : JJ	3	0.000110734
: : VBP	2	0.0000738
. : NNS	2	0.0000738
NONE : POS	2	0.0000738
VBZ : TO	2	0.0000738
VBN : WP	2	0.0000738
JJR : ,	2	0.0000738
PRP$ : JJ	2	0.0000738
NONE : VBN	2	0.0000738
RB : NNS	2	0.0000738
VBG : DT	2	0.0000738
RB : VBD	2	0.0000738
IN : NONE	2	0.0000738
NNS : VBZ	2	0.0000738
RB : VBZ	2	0.0000738
NNPS : CC	2	0.0000738
, : WDT	2	0.0000738
CD : $	2	0.0000738
CD : VBP	2	0.0000738
VB : RB	2	0.0000738
CD : TO	2	0.0000738
WRB : POS	2	0.0000738
VBZ : VBG	2	0.0000738
MD : IN	2	0.0000738
VB : VB	2	0.0000738
$ : NN	2	0.0000738
VBP : POS	2	0.0000738
NNPS : ,	2	0.0000738
POS : CC	2	0.0000738
. : POS	2	0.0000738
JJ : WP$	2	0.0000738
CC : RB	2	0.0000738
WDT : MD	2	0.0000738
, : NONE	2	0.0000738
: : )	2	0.0000738
: : NONE	2	0.0000738
CD : POS	2	0.0000738
PRP : .	2	0.0000738
PRP$ : VBG	2	0.0000738
CC : VBN	2	0.0000738
( : TO	2	0.0000738
VBG : TO	2	0.0000738
JJ : DT	2	0.0000738
FW : )	2	0.0000738
. : IN	2	0.0000738
, : DT	2	0.0000738
: : MD	2	0.0000738
RP : IN	2	0.0000738
NN : NNS	2	0.0000738
( : VBD	2	0.0000738
NNS : (	2	0.0000738
FW : NN	2	0.0000738
POS : POS	2	0.0000738
CC : MD	2	0.0000738
TO : VB	2	0.0000738
PRP$ : VBD	2	0.0000738
PRP$ : VBZ	2	0.0000738
VBP : VBD	2	0.0000738
NONE : $	2	0.0000738
CC : CD	2	0.0000738
WRB : CC	2	0.0000738
NONE : WP	2	0.0000738
VB : TO	2	0.0000738
NN : WP	2	0.0000738
: : VBD	1	0.0000369
, : VBN	1	0.0000369
: : RB	1	0.0000369
WP : MD	1	0.0000369
VBD : RBR	1	0.0000369
WDT : NNS	1	0.0000369
NNPS : NN	1	0.0000369
RB : DT	1	0.0000369
RB : MD	1	0.0000369
RB : VBG	1	0.0000369
RB : VBN	1	0.0000369
( : VBN	1	0.0000369
DT : WP$	1	0.0000369
RB : VBP	1	0.0000369
NNS : VBP	1	0.0000369
VBN : VBP	1	0.0000369
VBN : VBZ	1	0.0000369
VBN : VBG	1	0.0000369
VBN : VBN	1	0.0000369
NNP : PRP	1	0.0000369
PRP$ : :	1	0.0000369
CD : (	1	0.0000369
CC : RBS	1	0.0000369
CD : DT	1	0.0000369
CD : VBG	1	0.0000369
VBG : CD	1	0.0000369
RP : POS	1	0.0000369
VBG : $	1	0.0000369
POS : VBZ	1	0.0000369
IN : RBR	1	0.0000369
VBZ : NONE	1	0.0000369
VBZ : VBN	1	0.0000369
VBZ : CD	1	0.0000369
VBZ : DT	1	0.0000369
) : ,	1	0.0000369
NNPS : NNP	1	0.0000369
VBN : TO	1	0.0000369
) : VBN	1	0.0000369
VBD : (	1	0.0000369
' : :	1	0.0000369
WRB : NNS	1	0.0000369
RB : CD	1	0.0000369
VB : VBN	1	0.0000369
VB : VBD	1	0.0000369
JJ : PRP	1	0.0000369
POS : CD	1	0.0000369
VB : VBP	1	0.0000369
FW : CC	1	0.0000369
NNP : NONE	1	0.0000369
DT : RP	1	0.0000369
VBD : VBP	1	0.0000369
: : NNS	1	0.0000369
IN : $	1	0.0000369
NNPS : .	1	0.0000369
VBG : PRP$	1	0.0000369
JJS : CC	1	0.0000369
NNS : CD	1	0.0000369
' : CD	1	0.0000369
TO : VBD	1	0.0000369
DT : NONE	1	0.0000369
POS : WDT	1	0.0000369
NN : WP$	1	0.0000369
TO : MD	1	0.0000369
DT : $	1	0.0000369
RP : .	1	0.0000369
NN : PDT	1	0.0000369
, : WP$	1	0.0000369
JJ : CD	1	0.0000369
NONE : MD	1	0.0000369
RB : TO	1	0.0000369
VBG : RBR	1	0.0000369
CC : PRP$	1	0.0000369
VBG : VBZ	1	0.0000369
FW : FW	1	0.0000369
VBG : :	1	0.0000369
NNP : FW	1	0.0000369
VBG : VBD	1	0.0000369
WDT : IN	1	0.0000369
IN : VB	1	0.0000369
FW : NNP	1	0.0000369
VBD : WRB	1	0.0000369
CD : NNPS	1	0.0000369
' : POS	1	0.0000369
NONE : PRP	1	0.0000369
WP : VBP	1	0.0000369
WP : VBZ	1	0.0000369
TO : RB	1	0.0000369
VBG : WDT	1	0.0000369
VBZ : NNS	1	0.0000369
' : ''	1	0.0000369
FW : ,	1	0.0000369
JJR : VBZ	1	0.0000369
$ : JJ	1	0.0000369
WDT : ,	1	0.0000369
WRB : IN	1	0.0000369
VBP : VB	1	0.0000369
NNS : POS	1	0.0000369
VBD : VBG	1	0.0000369
, : (	1	0.0000369
: : POS	1	0.0000369
WDT : POS	1	0.0000369
JJ : PRP$	1	0.0000369
JJR : NNS	1	0.0000369
PRP$ : MD	1	0.0000369
WRB : RB	1	0.0000369
VBG : VBP	1	0.0000369
( : .	1	0.0000369
VBG : VBG	1	0.0000369
PRP$ : VBP	1	0.0000369
TO : CD	1	0.0000369
WRB : NN	1	0.0000369
VBP : VBZ	1	0.0000369
VBZ : WP	1	0.0000369
JJR : FW	1	0.0000369
PRP : JJ	1	0.0000369
VBD : PRP	1	0.0000369
VBZ : RB	1	0.0000369
VBD : WP	1	0.0000369
NNP : DT	1	0.0000369
NN : JJS	1	0.0000369
POS : :	1	0.0000369
, : WP	1	0.0000369
( : RB	1	0.0000369
WP$ : NN	1	0.0000369
IN : JJS	1	0.0000369
JJS : ,	1	0.0000369
RB : (	1	0.0000369
RP : NN	1	0.0000369
VBG : WP	1	0.0000369
NNP : WRB	1	0.0000369
WP$ : VBZ	1	0.0000369
JJ : JJS	1	0.0000369
. : VBG	1	0.0000369
WP$ : NNP	1	0.0000369
VBP : TO	1	0.0000369
. : JJ	1	0.0000369
RBS : NNP	1	0.0000369
JJS : VBN	1	0.0000369
NNS : WDT	1	0.0000369
NNS : JJ	1	0.0000369
