mentions,,,non-mentions,,,,,,,,,,,,,,,
,,,RP : NN,60,0.000233711,,,,,,,,,,,,,
,,,RP : NNP,28,0.000109065,,,,,,,,,,,,,
,,,RP : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,RP : NNS,15,5.84E-05,,,,,,,,,,,,,
,,,RP : NONE,2,7.79E-06,,,,,,,,,,,,,
,,,RP : PRP,2,7.79E-06,,,,,,,,,,,,,
,,,RP : PRP$,4,1.56E-05,,,,,,,,,,,,,
,,,RP : RB,1,3.90E-06,,,,,,,,,,,,,
,,,RP : TO,2,7.79E-06,,,,,,,,,,,,,
,,,RP : VB,13,5.06E-05,,,,,,,,,,,,,
,,,RP : VBD,2,7.79E-06,,,,,,,,,,,,,
,,,RP : VBG,1,3.90E-06,,,,,,,,,,,,,
,,,RP : VBN,3,1.17E-05,,,,,,,,,,,,,
,,,RP : VBP,1,3.90E-06,,,,,,,,,,,,,
,,,RP : WDT,1,3.90E-06,,,,,,,,,,,,,
,,,RP : WRB,4,1.56E-05,,,,,,,,,,,,,
,,,SYM : :,1,3.90E-06,,,,,,,,,,,,,
,,,SYM : JJ,1,3.90E-06,,,,,,,,,,,,,
,,,SYM : NN,3,1.17E-05,,,,,,,,,,,,,
,,,SYM : NNP,2,7.79E-06,,,,,,,,,,,,,
,,,TO : (,1,3.90E-06,,,,,,,,,,,,,
,,,TO : ),1,3.90E-06,,,,,,,,,,,,,
,,,"TO : ,",1,3.90E-06,,,,,,,,,,,,,
,,,TO : .,1,3.90E-06,,,,,,,,,,,,,
,,,TO : CC,132,0.000514165,,,,,,,,,,,,,
,,,TO : CD,119,0.000463527,,,,,,,,,,,,,
,,,TO : DT,486,0.001893062,,,,,,,,,,,,,
,,,TO : FW,1,3.90E-06,,,,,,,,,,,,,
,,,TO : IN,392,0.001526914,,,,,,,,,,,,,
,,,TO : JJ,385,0.001499647,,,,,,,,,,,,,
,,,TO : JJR,15,5.84E-05,,,,,,,,,,,,,
,,,TO : JJS,13,5.06E-05,,,,,,,,,,,,,
,,,TO : MD,3,1.17E-05,,,,,,,,,,,,,
,,,TO : NN,749,0.002917496,,,,,,,,,,,,,
,,,TO : NNP,589,0.002294266,,,,,,,,,,,,,
,,,TO : NNPS,10,3.90E-05,,,,,,,,,,,,,
,,,TO : NNS,157,0.000611545,,,,,,,,,,,,,
,,,TO : NONE,96,0.000373938,,,,,,,,,,,,,
,,,TO : PDT,12,4.67E-05,,,,,,,,,,,,,
,,,TO : PRP,134,0.000521955,,,,,,,,,,,,,
,,,TO : PRP$,70,0.000272663,,,,,,,,,,,,,
,,,TO : RB,62,0.000241502,,,,,,,,,,,,,
,,,TO : RBR,2,7.79E-06,,,,,,,,,,,,,
,,,TO : RBS,2,7.79E-06,,,,,,,,,,,,,
,,,TO : RP,30,0.000116856,,,,,,,,,,,,,
,,,TO : TO,54,0.00021034,,,,,,,,,,,,,
,,,TO : VB,38,0.000148017,,,,,,,,,,,,,
,,,TO : VBD,15,5.84E-05,,,,,,,,,,,,,
,,,TO : VBG,30,0.000116856,,,,,,,,,,,,,
,,,TO : VBN,158,0.00061544,,,,,,,,,,,,,
,,,TO : VBP,1,3.90E-06,,,,,,,,,,,,,
,,,TO : VBZ,10,3.90E-05,,,,,,,,,,,,,
,,,TO : WDT,8,3.12E-05,,,,,,,,,,,,,
,,,TO : WP,7,2.73E-05,,,,,,,,,,,,,
,,,TO : WRB,15,5.84E-05,,,,,,,,,,,,,
,,,VB : $,1,3.90E-06,,,,,,,,,,,,,
,,,VB : (,3,1.17E-05,,,,,,,,,,,,,
,,,VB : ),1,3.90E-06,,,,,,,,,,,,,
,,,"VB : ,",1,3.90E-06,,,,,,,,,,,,,
,,,VB : :,2,7.79E-06,,,,,,,,,,,,,
,,,VB : CC,67,0.000260978,,,,,,,,,,,,,
,,,VB : CD,45,0.000175283,,,,,,,,,,,,,
,,,VB : DT,266,0.00103612,,,,,,,,,,,,,
,,,VB : EX,3,1.17E-05,,,,,,,,,,,,,
,,,VB : FW,1,3.90E-06,,,,,,,,,,,,,
,,,VB : IN,348,0.001355526,,,,,,,,,,,,,
,,,VB : JJ,299,0.001164661,,,,,,,,,,,,,
,,,VB : JJR,13,5.06E-05,,,,,,,,,,,,,
,,,VB : JJS,6,2.34E-05,,,,,,,,,,,,,
,,,VB : MD,4,1.56E-05,,,,,,,,,,,,,
,,,VB : NN,542,0.002111192,,,,,,,,,,,,,
,,,VB : NNP,291,0.0011335,,,,,,,,,,,,,
,,,VB : NNPS,8,3.12E-05,,,,,,,,,,,,,
,,,VB : NNS,168,0.000654392,,,,,,,,,,,,,
,,,VB : NONE,74,0.000288244,,,,,,,,,,,,,
,,,VB : PDT,4,1.56E-05,,,,,,,,,,,,,
,,,VB : PRP,46,0.000179179,,,,,,,,,,,,,
,,,VB : PRP$,30,0.000116856,,,,,,,,,,,,,
,,,VB : RB,45,0.000175283,,,,,,,,,,,,,
,,,VB : RBR,1,3.90E-06,,,,,,,,,,,,,
,,,VB : RBS,6,2.34E-05,,,,,,,,,,,,,
,,,VB : RP,5,1.95E-05,,,,,,,,,,,,,
,,,VB : TO,74,0.000288244,,,,,,,,,,,,,
,,,VB : VB,87,0.000338881,,,,,,,,,,,,,
,,,VB : VBD,48,0.000186969,,,,,,,,,,,,,
,,,VB : VBG,33,0.000128541,,,,,,,,,,,,,
,,,VB : VBN,50,0.000194759,,,,,,,,,,,,,
,,,VB : VBP,7,2.73E-05,,,,,,,,,,,,,
,,,VB : VBZ,38,0.000148017,,,,,,,,,,,,,
,,,VB : WDT,12,4.67E-05,,,,,,,,,,,,,
,,,VB : WP,5,1.95E-05,,,,,,,,,,,,,
,,,VB : WRB,9,3.51E-05,,,,,,,,,,,,,
,,,VBD : $,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : (,3,1.17E-05,,,,,,,,,,,,,
,,,VBD : ),1,3.90E-06,,,,,,,,,,,,,
,,,"VBD : ,",1,3.90E-06,,,,,,,,,,,,,
,,,VBD : .,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : :,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : CC,173,0.000673868,,,,,,,,,,,,,
,,,VBD : CD,435,0.001694407,,,,,,,,,,,,,
,,,VBD : DT,868,0.003381023,,,,,,,,,,,,,
,,,VBD : EX,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : FW,1,3.90E-06,,,,,,,,,,,,,
,,,VBD : IN,2263,0.008814811,,,,,,,,,,,,,
,,,VBD : JJ,1959,0.007630674,,,,,,,,,,,,,
,,,VBD : JJR,19,7.40E-05,,,,,,,,,,,,,
,,,VBD : JJS,67,0.000260978,,,,,,,,,,,,,
,,,VBD : MD,27,0.00010517,,,,,,,,,,,,,
,,,VBD : NN,2101,0.008183791,,,,,,,,,,,,,
,,,VBD : NNP,1798,0.007003549,,,,,,,,,,,,,
,,,VBD : NNPS,20,7.79E-05,,,,,,,,,,,,,
,,,VBD : NNS,323,0.001258146,,,,,,,,,,,,,
,,,VBD : NONE,61,0.000237606,,,,,,,,,,,,,
,,,VBD : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,VBD : POS,1,3.90E-06,,,,,,,,,,,,,
,,,VBD : PRP,73,0.000284349,,,,,,,,,,,,,
,,,VBD : PRP$,109,0.000424576,,,,,,,,,,,,,
,,,VBD : RB,172,0.000669972,,,,,,,,,,,,,
,,,VBD : RBR,9,3.51E-05,,,,,,,,,,,,,
,,,VBD : RBS,5,1.95E-05,,,,,,,,,,,,,
,,,VBD : RP,24,9.35E-05,,,,,,,,,,,,,
,,,VBD : TO,318,0.00123867,,,,,,,,,,,,,
,,,VBD : VB,310,0.001207508,,,,,,,,,,,,,
,,,VBD : VBD,153,0.000595964,,,,,,,,,,,,,
,,,VBD : VBG,77,0.000299929,,,,,,,,,,,,,
,,,VBD : VBN,365,0.001421744,,,,,,,,,,,,,
,,,VBD : VBP,4,1.56E-05,,,,,,,,,,,,,
,,,VBD : VBZ,30,0.000116856,,,,,,,,,,,,,
,,,VBD : WDT,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : WP,10,3.90E-05,,,,,,,,,,,,,
,,,VBD : WP$,2,7.79E-06,,,,,,,,,,,,,
,,,VBD : WRB,14,5.45E-05,,,,,,,,,,,,,
,,,VBG : '',1,3.90E-06,,,,,,,,,,,,,
,,,VBG : (,1,3.90E-06,,,,,,,,,,,,,
,,,"VBG : ,",1,3.90E-06,,,,,,,,,,,,,
,,,VBG : .,2,7.79E-06,,,,,,,,,,,,,
,,,VBG : CC,67,0.000260978,,,,,,,,,,,,,
,,,VBG : CD,78,0.000303825,,,,,,,,,,,,,
,,,VBG : DT,360,0.001402268,,,,,,,,,,,,,
,,,VBG : EX,2,7.79E-06,,,,,,,,,,,,,
,,,VBG : FW,1,3.90E-06,,,,,,,,,,,,,
,,,VBG : IN,344,0.001339945,,,,,,,,,,,,,
,,,VBG : JJ,263,0.001024435,,,,,,,,,,,,,
,,,VBG : JJR,3,1.17E-05,,,,,,,,,,,,,
,,,VBG : JJS,9,3.51E-05,,,,,,,,,,,,,
,,,VBG : MD,4,1.56E-05,,,,,,,,,,,,,
,,,VBG : NN,517,0.002013812,,,,,,,,,,,,,
,,,VBG : NNP,388,0.001511333,,,,,,,,,,,,,
,,,VBG : NNPS,11,4.28E-05,,,,,,,,,,,,,
,,,VBG : NNS,148,0.000576488,,,,,,,,,,,,,
,,,VBG : NONE,20,7.79E-05,,,,,,,,,,,,,
,,,VBG : PDT,2,7.79E-06,,,,,,,,,,,,,
,,,VBG : PRP,29,0.00011296,,,,,,,,,,,,,
,,,VBG : PRP$,35,0.000136332,,,,,,,,,,,,,
,,,VBG : RB,24,9.35E-05,,,,,,,,,,,,,
,,,VBG : RBR,3,1.17E-05,,,,,,,,,,,,,
,,,VBG : RBS,6,2.34E-05,,,,,,,,,,,,,
,,,VBG : TO,66,0.000257082,,,,,,,,,,,,,
,,,VBG : VB,68,0.000264873,,,,,,,,,,,,,
,,,VBG : VBD,28,0.000109065,,,,,,,,,,,,,
,,,VBG : VBG,32,0.000124646,,,,,,,,,,,,,
,,,VBG : VBN,32,0.000124646,,,,,,,,,,,,,
,,,VBG : VBP,8,3.12E-05,,,,,,,,,,,,,
,,,VBG : VBZ,20,7.79E-05,,,,,,,,,,,,,
,,,VBG : WDT,8,3.12E-05,,,,,,,,,,,,,
,,,VBG : WP,3,1.17E-05,,,,,,,,,,,,,
,,,VBG : WP$,1,3.90E-06,,,,,,,,,,,,,
,,,VBG : WRB,5,1.95E-05,,,,,,,,,,,,,
,,,VBN : (,1,3.90E-06,,,,,,,,,,,,,
,,,"VBN : ,",3,1.17E-05,,,,,,,,,,,,,
,,,VBN : .,3,1.17E-05,,,,,,,,,,,,,
,,,VBN : :,1,3.90E-06,,,,,,,,,,,,,
,,,VBN : CC,77,0.000299929,,,,,,,,,,,,,
,,,VBN : CD,510,0.001986546,,,,,,,,,,,,,
,,,VBN : DT,1899,0.007396963,,,,,,,,,,,,,
,,,VBN : EX,1,3.90E-06,,,,,,,,,,,,,
,,,VBN : IN,679,0.002644833,,,,,,,,,,,,,
,,,VBN : JJ,473,0.001842424,,,,,,,,,,,,,
,,,VBN : JJR,11,4.28E-05,,,,,,,,,,,,,
,,,VBN : JJS,14,5.45E-05,,,,,,,,,,,,,
,,,VBN : MD,3,1.17E-05,,,,,,,,,,,,,
,,,VBN : NN,545,0.002122878,,,,,,,,,,,,,
,,,VBN : NNP,1686,0.006567287,,,,,,,,,,,,,
,,,VBN : NNPS,6,2.34E-05,,,,,,,,,,,,,
,,,VBN : NNS,208,0.000810199,,,,,,,,,,,,,
,,,VBN : NONE,31,0.000120751,,,,,,,,,,,,,
,,,VBN : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,VBN : POS,1,3.90E-06,,,,,,,,,,,,,
,,,VBN : PRP,61,0.000237606,,,,,,,,,,,,,
,,,VBN : PRP$,288,0.001121814,,,,,,,,,,,,,
,,,VBN : RB,75,0.000292139,,,,,,,,,,,,,
,,,VBN : RBR,3,1.17E-05,,,,,,,,,,,,,
,,,VBN : RP,2,7.79E-06,,,,,,,,,,,,,
,,,VBN : TO,96,0.000373938,,,,,,,,,,,,,
,,,VBN : VB,249,0.000969902,,,,,,,,,,,,,
,,,VBN : VBD,16,6.23E-05,,,,,,,,,,,,,
,,,VBN : VBG,130,0.000506374,,,,,,,,,,,,,
,,,VBN : VBN,96,0.000373938,,,,,,,,,,,,,
,,,VBN : VBP,7,2.73E-05,,,,,,,,,,,,,
,,,VBN : VBZ,18,7.01E-05,,,,,,,,,,,,,
,,,VBN : WDT,7,2.73E-05,,,,,,,,,,,,,
,,,VBN : WP,8,3.12E-05,,,,,,,,,,,,,
,,,VBN : WRB,5,1.95E-05,,,,,,,,,,,,,
,,,VBP : $,6,2.34E-05,,,,,,,,,,,,,
,,,"VBP : ,",1,3.90E-06,,,,,,,,,,,,,
,,,VBP : .,1,3.90E-06,,,,,,,,,,,,,
,,,VBP : :,1,3.90E-06,,,,,,,,,,,,,
,,,VBP : CC,28,0.000109065,,,,,,,,,,,,,
,,,VBP : CD,67,0.000260978,,,,,,,,,,,,,
,,,VBP : DT,169,0.000658287,,,,,,,,,,,,,
,,,VBP : FW,1,3.90E-06,,,,,,,,,,,,,
,,,VBP : IN,241,0.00093874,,,,,,,,,,,,,
,,,VBP : JJ,185,0.00072061,,,,,,,,,,,,,
,,,VBP : JJR,11,4.28E-05,,,,,,,,,,,,,
,,,VBP : MD,2,7.79E-06,,,,,,,,,,,,,
,,,VBP : NN,241,0.00093874,,,,,,,,,,,,,
,,,VBP : NNP,203,0.000790723,,,,,,,,,,,,,
,,,VBP : NNPS,3,1.17E-05,,,,,,,,,,,,,
,,,VBP : NNS,87,0.000338881,,,,,,,,,,,,,
,,,VBP : NONE,15,5.84E-05,,,,,,,,,,,,,
,,,VBP : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,VBP : PRP,29,0.00011296,,,,,,,,,,,,,
,,,VBP : PRP$,11,4.28E-05,,,,,,,,,,,,,
,,,VBP : RB,47,0.000183074,,,,,,,,,,,,,
,,,VBP : RBR,3,1.17E-05,,,,,,,,,,,,,
,,,VBP : RBS,3,1.17E-05,,,,,,,,,,,,,
,,,VBP : RP,6,2.34E-05,,,,,,,,,,,,,
,,,VBP : TO,60,0.000233711,,,,,,,,,,,,,
,,,VBP : VB,47,0.000183074,,,,,,,,,,,,,
,,,VBP : VBD,26,0.000101275,,,,,,,,,,,,,
,,,VBP : VBG,24,9.35E-05,,,,,,,,,,,,,
,,,VBP : VBN,126,0.000490794,,,,,,,,,,,,,
,,,VBP : VBP,22,8.57E-05,,,,,,,,,,,,,
,,,VBP : VBZ,22,8.57E-05,,,,,,,,,,,,,
,,,VBP : WDT,3,1.17E-05,,,,,,,,,,,,,
,,,VBP : WP,3,1.17E-05,,,,,,,,,,,,,
,,,VBP : WRB,6,2.34E-05,,,,,,,,,,,,,
,,,VBZ : $,1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : (,1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : ),1,3.90E-06,,,,,,,,,,,,,
,,,"VBZ : ,",1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : .,1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : :,2,7.79E-06,,,,,,,,,,,,,
,,,VBZ : CC,57,0.000222026,,,,,,,,,,,,,
,,,VBZ : CD,223,0.000868627,,,,,,,,,,,,,
,,,VBZ : DT,502,0.001955385,,,,,,,,,,,,,
,,,VBZ : EX,1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : FW,2,7.79E-06,,,,,,,,,,,,,
,,,VBZ : IN,1162,0.004526209,,,,,,,,,,,,,
,,,VBZ : JJ,1559,0.006072599,,,,,,,,,,,,,
,,,VBZ : JJR,23,8.96E-05,,,,,,,,,,,,,
,,,VBZ : JJS,89,0.000346672,,,,,,,,,,,,,
,,,VBZ : MD,5,1.95E-05,,,,,,,,,,,,,
,,,VBZ : NN,1958,0.007626779,,,,,,,,,,,,,
,,,VBZ : NNP,470,0.001830738,,,,,,,,,,,,,
,,,VBZ : NNPS,8,3.12E-05,,,,,,,,,,,,,
,,,VBZ : NNS,119,0.000463527,,,,,,,,,,,,,
,,,VBZ : NONE,23,8.96E-05,,,,,,,,,,,,,
,,,VBZ : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,VBZ : PRP,39,0.000151912,,,,,,,,,,,,,
,,,VBZ : PRP$,34,0.000132436,,,,,,,,,,,,,
,,,VBZ : RB,138,0.000537536,,,,,,,,,,,,,
,,,VBZ : RBR,6,2.34E-05,,,,,,,,,,,,,
,,,VBZ : RBS,25,9.74E-05,,,,,,,,,,,,,
,,,VBZ : RP,8,3.12E-05,,,,,,,,,,,,,
,,,VBZ : TO,164,0.000638811,,,,,,,,,,,,,
,,,VBZ : VB,75,0.000292139,,,,,,,,,,,,,
,,,VBZ : VBD,26,0.000101275,,,,,,,,,,,,,
,,,VBZ : VBG,45,0.000175283,,,,,,,,,,,,,
,,,VBZ : VBN,470,0.001830738,,,,,,,,,,,,,
,,,VBZ : VBP,2,7.79E-06,,,,,,,,,,,,,
,,,VBZ : VBZ,23,8.96E-05,,,,,,,,,,,,,
,,,VBZ : WDT,4,1.56E-05,,,,,,,,,,,,,
,,,VBZ : WP,6,2.34E-05,,,,,,,,,,,,,
,,,VBZ : WRB,5,1.95E-05,,,,,,,,,,,,,
,,,WDT : CC,8,3.12E-05,,,,,,,,,,,,,
,,,WDT : CD,17,6.62E-05,,,,,,,,,,,,,
,,,WDT : DT,180,0.000701134,,,,,,,,,,,,,
,,,WDT : EX,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : IN,170,0.000662182,,,,,,,,,,,,,
,,,WDT : JJ,51,0.000198655,,,,,,,,,,,,,
,,,WDT : JJR,2,7.79E-06,,,,,,,,,,,,,
,,,WDT : JJS,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : MD,7,2.73E-05,,,,,,,,,,,,,
,,,WDT : NN,81,0.00031551,,,,,,,,,,,,,
,,,WDT : NNP,56,0.000218131,,,,,,,,,,,,,
,,,WDT : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : NNS,39,0.000151912,,,,,,,,,,,,,
,,,WDT : NONE,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : PRP,27,0.00010517,,,,,,,,,,,,,
,,,WDT : PRP$,7,2.73E-05,,,,,,,,,,,,,
,,,WDT : RB,77,0.000299929,,,,,,,,,,,,,
,,,WDT : RBR,4,1.56E-05,,,,,,,,,,,,,
,,,WDT : RP,8,3.12E-05,,,,,,,,,,,,,
,,,WDT : TO,22,8.57E-05,,,,,,,,,,,,,
,,,WDT : VB,39,0.000151912,,,,,,,,,,,,,
,,,WDT : VBD,121,0.000471318,,,,,,,,,,,,,
,,,WDT : VBG,5,1.95E-05,,,,,,,,,,,,,
,,,WDT : VBN,182,0.000708924,,,,,,,,,,,,,
,,,WDT : VBP,11,4.28E-05,,,,,,,,,,,,,
,,,WDT : VBZ,35,0.000136332,,,,,,,,,,,,,
,,,WDT : WRB,3,1.17E-05,,,,,,,,,,,,,
,,,WP : :,2,7.79E-06,,,,,,,,,,,,,
,,,WP : CC,10,3.90E-05,,,,,,,,,,,,,
,,,WP : CD,21,8.18E-05,,,,,,,,,,,,,
,,,WP : DT,142,0.000553117,,,,,,,,,,,,,
,,,WP : FW,1,3.90E-06,,,,,,,,,,,,,
,,,WP : IN,154,0.000599859,,,,,,,,,,,,,
,,,WP : JJ,29,0.00011296,,,,,,,,,,,,,
,,,WP : JJR,1,3.90E-06,,,,,,,,,,,,,
,,,WP : JJS,2,7.79E-06,,,,,,,,,,,,,
,,,WP : MD,3,1.17E-05,,,,,,,,,,,,,
,,,WP : NN,36,0.000140227,,,,,,,,,,,,,
,,,WP : NNP,67,0.000260978,,,,,,,,,,,,,
,,,WP : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,WP : NNS,12,4.67E-05,,,,,,,,,,,,,
,,,WP : PRP,22,8.57E-05,,,,,,,,,,,,,
,,,WP : PRP$,13,5.06E-05,,,,,,,,,,,,,
,,,WP : RB,79,0.00030772,,,,,,,,,,,,,
,,,WP : RBS,4,1.56E-05,,,,,,,,,,,,,
,,,WP : RP,8,3.12E-05,,,,,,,,,,,,,
,,,WP : TO,38,0.000148017,,,,,,,,,,,,,
,,,WP : VB,28,0.000109065,,,,,,,,,,,,,
,,,WP : VBD,60,0.000233711,,,,,,,,,,,,,
,,,WP : VBG,9,3.51E-05,,,,,,,,,,,,,
,,,WP : VBN,91,0.000354462,,,,,,,,,,,,,
,,,WP : VBP,13,5.06E-05,,,,,,,,,,,,,
,,,WP : VBZ,15,5.84E-05,,,,,,,,,,,,,
,,,WP$ : CC,6,2.34E-05,,,,,,,,,,,,,
,,,WP$ : DT,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : IN,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : JJ,2,7.79E-06,,,,,,,,,,,,,
,,,WP$ : NN,8,3.12E-05,,,,,,,,,,,,,
,,,WP$ : NNP,4,1.56E-05,,,,,,,,,,,,,
,,,WP$ : NNS,8,3.12E-05,,,,,,,,,,,,,
,,,WP$ : PRP,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : RB,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : VBD,20,7.79E-05,,,,,,,,,,,,,
,,,WP$ : VBN,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : VBP,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : VBZ,19,7.40E-05,,,,,,,,,,,,,
,,,WRB : CC,4,1.56E-05,,,,,,,,,,,,,
,,,WRB : CD,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : DT,5,1.95E-05,,,,,,,,,,,,,
,,,WRB : IN,9,3.51E-05,,,,,,,,,,,,,
,,,WRB : JJ,19,7.40E-05,,,,,,,,,,,,,
,,,WRB : JJS,1,3.90E-06,,,,,,,,,,,,,
,,,WRB : MD,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : NN,58,0.000225921,,,,,,,,,,,,,
,,,WRB : NNP,36,0.000140227,,,,,,,,,,,,,
,,,WRB : NNPS,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : NNS,27,0.00010517,,,,,,,,,,,,,
,,,WRB : NONE,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : PRP,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : RB,11,4.28E-05,,,,,,,,,,,,,
,,,WRB : TO,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : VB,8,3.12E-05,,,,,,,,,,,,,
,,,WRB : VBD,173,0.000673868,,,,,,,,,,,,,
,,,WRB : VBG,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : VBN,1,3.90E-06,,,,,,,,,,,,,
,,,WRB : VBP,12,4.67E-05,,,,,,,,,,,,,
,,,WRB : VBZ,25,9.74E-05,,,,,,,,,,,,,
